Count of Victims,Age Group,Sex,Method of Killing,Domestic Abuse,Recorded Date,Homicide Offence Type,Solved Status,Borough,Officer Observed Ethnicity,Month,Year
1,25 to 34,Male,Other Methods Of Killing,Not Domestic Abuse,May-07,Manslaughter,Solved,Havering,White,May,2007
1,35 to 44 ,Male,Shooting,Not Domestic Abuse,Jun-07,Murder,Solved,Havering,White,Jun,2007
1,25 to 34,Male,Other Methods Of Killing,Not Domestic Abuse,Jun-07,Murder,Solved,Havering,White,Jun,2007
1,25 to 34,Male,Other Methods Of Killing,Not Domestic Abuse,Nov-07,Murder,Solved,Havering,White,Nov,2007
1,0 to 12,Male,Other Methods Of Killing,Not Domestic Abuse,May-07,Murder,Solved,Westminster,Asian,May,2007
1,20 to 24,Male,Other Methods Of Killing,Not Domestic Abuse,Sep-07,Murder,Solved,Westminster,Black,Sep,2007
1,20 to 24,Male,Shooting,Not Domestic Abuse,Mar-07,Murder,Unsolved,Hammersmith & Fulham,Black,Mar,2007
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Mar-07,Murder,Solved,Hammersmith & Fulham,Black,Mar,2007
1,45 to 54,Male,Knife or Sharp Implement,Domestic Abuse,Jun-07,Murder,Solved,Hammersmith & Fulham,White,Jun,2007
1,45 to 54,Male,Shooting,Not Domestic Abuse,Jul-07,Murder,Solved,Hammersmith & Fulham,Black,Jul,2007
1,20 to 24,Female,Knife or Sharp Implement,Not Domestic Abuse,Aug-07,Murder,Solved,Ealing,White,Aug,2007
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Sep-07,Murder,Solved,Hammersmith & Fulham,White,Sep,2007
1,25 to 34,Male,Knife or Sharp Implement,Domestic Abuse,Feb-07,Murder,Solved,Westminster,White,Feb,2007
1,0 to 12,Male,Other Methods Of Killing,Not Domestic Abuse,Apr-07,Murder,Solved,Westminster,White,Apr,2007
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Jan-07,Murder,Solved,Westminster,Black,Jan,2007
1,55 to 64,Male,"Physical Assault, no weapon",Not Domestic Abuse,Nov-07,Manslaughter,Solved,Westminster,White,Nov,2007
1,35 to 44 ,Male,Other Methods Of Killing,Not Domestic Abuse,Jan-08,Manslaughter,Solved,Wandsworth,White,Jan,2008
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Feb-08,Murder,Solved,Wandsworth,White,Feb,2008
1,20 to 24,Female,Knife or Sharp Implement,Domestic Abuse,Aug-08,Murder,Solved,Wandsworth,White,Aug,2008
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Nov-08,Murder,Unsolved,Wandsworth,Black,Nov,2008
1,45 to 54,Male,Knife or Sharp Implement,Not Domestic Abuse,Dec-08,Murder,Unsolved,Wandsworth,White,Dec,2008
1,25 to 34,Female,Other Methods Of Killing,Not Domestic Abuse,Feb-08,Manslaughter,Solved,Hounslow,White,Feb,2008
1,25 to 34,Female,Not known/Not Recorded ,Not Domestic Abuse,Oct-08,Manslaughter,Unsolved,Hounslow,White,Oct,2008
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Oct-08,Murder,Solved,Hounslow,Asian,Oct,2008
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Feb-08,Murder,Solved,Hillingdon,White,Feb,2008
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Oct-08,Murder,Solved,Hillingdon,White,Oct,2008
1,35 to 44 ,Male,"Physical Assault, no weapon",Not Domestic Abuse,Nov-08,Murder,Solved,Hillingdon,White,Nov,2008
1,35 to 44 ,Female,Knife or Sharp Implement,Domestic Abuse,Jan-08,Murder,Solved,Lambeth,White,Jan,2008
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Jan-08,Murder,Solved,Lambeth,Other,Jan,2008
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Mar-08,Murder,Solved,Lambeth,White,Mar,2008
1,13 to 19,Male,Shooting,Not Domestic Abuse,Mar-08,Murder,Unsolved,Ealing,Black,Mar,2008
1,25 to 34,Female,Other Methods Of Killing,Not Domestic Abuse,May-08,Murder,Solved,Ealing,Black,May,2008
1,13 to 19,Female,Knife or Sharp Implement,Not Domestic Abuse,Jun-08,Murder,Solved,Lambeth,Black,Jun,2008
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-08,Murder,Solved,Lambeth,Black,Jul,2008
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-08,Murder,Solved,Lambeth,White,Jul,2008
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Aug-08,Murder,Solved,Lambeth,White,Aug,2008
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Sep-08,Murder,Unsolved,Lambeth,Black,Sep,2008
1,20 to 24,Male,Shooting,Not Domestic Abuse,Oct-08,Murder,Unsolved,Lambeth,Black,Oct,2008
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Oct-08,Murder,Solved,Lambeth,Black,Oct,2008
1,45 to 54,Female,Knife or Sharp Implement,Domestic Abuse,Nov-08,Murder,Unsolved,Lambeth,White,Nov,2008
1,25 to 34,Male,Shooting,Not Domestic Abuse,Dec-08,Murder,Solved,Lambeth,Black,Dec,2008
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Jan-08,Murder,Solved,Merton,White,Jan,2008
1,55 to 64,Female,"Physical Assault, no weapon",Not Domestic Abuse,Feb-08,Murder,Solved,Ealing,White,Feb,2008
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Feb-08,Murder,Solved,Merton,Black,Feb,2008
1,55 to 64,Male,Other Methods Of Killing,Not Domestic Abuse,Apr-08,Murder,Solved,Merton,Asian,Apr,2008
1,55 to 64,Male,"Physical Assault, no weapon",Not Domestic Abuse,Jun-08,Murder,Solved,Merton,White,Jun,2008
1,55 to 64,Male,Shooting,Domestic Abuse,Jan-08,Murder,Solved,Brent,White,Jan,2008
1,35 to 44 ,Male,Blunt Implement,Not Domestic Abuse,Mar-08,Murder,Solved,Brent,White,Mar,2008
1,65 and over,Male,"Physical Assault, no weapon",Not Domestic Abuse,Mar-08,Murder,Unsolved,Brent,White,Mar,2008
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Apr-08,Murder,Solved,Brent,White,Apr,2008
1,25 to 34,Male,Shooting,Not Domestic Abuse,Apr-08,Murder,Solved,Brent,Black,Apr,2008
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,May-08,Murder,Solved,Brent,Black,May,2008
1,35 to 44 ,Male,Other Methods Of Killing,Not Domestic Abuse,Jun-08,Murder,Solved,Brent,Asian,Jun,2008
1,45 to 54,Male,Knife or Sharp Implement,Not Domestic Abuse,Nov-08,Murder,Solved,Brent,Asian,Nov,2008
1,45 to 54,Male,Knife or Sharp Implement,Not Domestic Abuse,Mar-08,Murder,Solved,Harrow,White,Mar,2008
1,35 to 44 ,Male,"Physical Assault, no weapon",Not Domestic Abuse,Jun-08,Murder,Solved,Brent,White,Jun,2008
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Feb-08,Murder,Solved,Ealing,White,Feb,2008
1,13 to 19,Male,Shooting,Not Domestic Abuse,May-08,Murder,Solved,Camden,Black,May,2008
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Jan-08,Murder,Solved,Barnet,White,Jan,2008
1,65 and over,Female,Knife or Sharp Implement,Domestic Abuse,May-08,Murder,Solved,Barnet,Black,May,2008
1,25 to 34,Male,"Physical Assault, no weapon",Not Domestic Abuse,May-08,Murder,Solved,Ealing,White,May,2008
1,25 to 34,Male,Shooting,Not Domestic Abuse,Oct-08,Murder,Solved,Barnet,Other,Oct,2008
1,13 to 19,Male,Blunt Implement,Not Domestic Abuse,Jan-08,Murder,Solved,Ealing,Black,Jan,2008
1,55 to 64,Male,Knife or Sharp Implement,Domestic Abuse,Aug-08,Murder,Solved,Ealing,Black,Aug,2008
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Sep-08,Murder,Solved,Ealing,Black,Sep,2008
1,35 to 44 ,Female,"Physical Assault, no weapon",Domestic Abuse,Oct-08,Murder,Solved,Ealing,Asian,Oct,2008
1,20 to 24,Male,Shooting,Not Domestic Abuse,Nov-08,Murder,Solved,Ealing,Black,Nov,2008
1,45 to 54,Male,Knife or Sharp Implement,Not Domestic Abuse,Jan-08,Murder,Solved,Islington,Black,Jan,2008
1,35 to 44 ,Male,Other Methods Of Killing,Not Domestic Abuse,Mar-08,Manslaughter,Solved,Islington,White,Mar,2008
1,35 to 44 ,Female,Knife or Sharp Implement,Domestic Abuse,Jun-08,Murder,Solved,Islington,Black,Jun,2008
1,20 to 24,Female,Knife or Sharp Implement,Domestic Abuse,Jun-08,Murder,Solved,Islington,Black,Jun,2008
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Jun-08,Murder,Solved,Islington,White,Jun,2008
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-08,Murder,Solved,Islington,Black,Jul,2008
1,35 to 44 ,Female,Knife or Sharp Implement,Domestic Abuse,Jul-08,Murder,Solved,Ealing,White,Jul,2008
1,45 to 54,Male,Knife or Sharp Implement,Not Domestic Abuse,Sep-08,Murder,Solved,Islington,Black,Sep,2008
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Nov-08,Murder,Solved,Islington,Black,Nov,2008
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,May-08,Murder,Solved,Haringey,White,May,2008
1,35 to 44 ,Male,"Physical Assault, no weapon",Not Domestic Abuse,May-08,Murder,Solved,Haringey,White,May,2008
1,25 to 34,Female,Shooting,Not Domestic Abuse,May-08,Murder,Unsolved,Haringey,White,May,2008
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-08,Murder,Solved,Haringey,White,Jul,2008
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Mar-08,Murder,Solved,Southwark,White,Mar,2008
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,May-08,Murder,Solved,Southwark,Black,May,2008
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,May-08,Murder,Solved,Southwark,Black,May,2008
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Jun-08,Murder,Solved,Southwark,Black,Jun,2008
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-08,Murder,Solved,Southwark,White,Jul,2008
1,25 to 34,Female,Knife or Sharp Implement,Not Domestic Abuse,Jul-08,Murder,Solved,Southwark,White,Jul,2008
1,35 to 44 ,Female,Other Methods Of Killing,Domestic Abuse,Aug-08,Murder,Solved,Southwark,White,Aug,2008
1,13 to 19,Male,Shooting,Not Domestic Abuse,Aug-08,Murder,Solved,Southwark,Black,Aug,2008
1,20 to 24,Male,Shooting,Not Domestic Abuse,Aug-08,Murder,Unsolved,Southwark,Black,Aug,2008
1,45 to 54,Female,Knife or Sharp Implement,Domestic Abuse,Sep-08,Murder,Solved,Southwark,Black,Sep,2008
1,45 to 54,Female,"Physical Assault, no weapon",Not Domestic Abuse,Sep-08,Murder,Solved,Southwark,White,Sep,2008
1,20 to 24,Male,Shooting,Not Domestic Abuse,Oct-08,Murder,Solved,Southwark,Black,Oct,2008
1,35 to 44 ,Male,Other Methods Of Killing,Not Domestic Abuse,Dec-08,Murder,Solved,Southwark,White,Dec,2008
1,13 to 19,Male,Blunt Implement,Not Domestic Abuse,May-08,Murder,Solved,Lewisham,White,May,2008
1,20 to 24,Male,Blunt Implement,Not Domestic Abuse,Jun-08,Murder,Solved,Lewisham,White,Jun,2008
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Jun-08,Murder,Solved,Lewisham,White,Jun,2008
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Jun-08,Murder,Solved,Lewisham,White,Jun,2008
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Dec-08,Murder,Solved,Lewisham,Black,Dec,2008
1,45 to 54,Male,Other Methods Of Killing,Not Domestic Abuse,Sep-08,Manslaughter,Solved,Bromley,White,Sep,2008
1,20 to 24,Male,Other Methods Of Killing,Not Domestic Abuse,Sep-08,Manslaughter,Solved,Bromley,White,Sep,2008
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Feb-08,Murder,Solved,Greenwich,Black,Feb,2008
1,35 to 44 ,Male,"Physical Assault, no weapon",Not Domestic Abuse,Apr-08,Manslaughter,Solved,Greenwich,White,Apr,2008
1,13 to 19,Female,Other Methods Of Killing,Not Domestic Abuse,May-08,Manslaughter,Solved,Greenwich,Black,May,2008
1,55 to 64,Male,Other Methods Of Killing,Not Domestic Abuse,May-08,Murder,Solved,Greenwich,White,May,2008
1,35 to 44 ,Female,Knife or Sharp Implement,Domestic Abuse,Oct-08,Murder,Solved,Greenwich,White,Oct,2008
1,25 to 34,Male,"Physical Assault, no weapon",Not Domestic Abuse,Nov-08,Murder,Solved,Greenwich,White,Nov,2008
1,25 to 34,Female,Knife or Sharp Implement,Domestic Abuse,Feb-08,Murder,Solved,Croydon,White,Feb,2008
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-08,Murder,Solved,Croydon,Black,Jul,2008
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Aug-08,Murder,Solved,Croydon,Asian,Aug,2008
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Sep-08,Murder,Solved,Croydon,Black,Sep,2008
1,20 to 24,Male,Shooting,Not Domestic Abuse,Nov-08,Murder,Unsolved,Croydon,Black,Nov,2008
1,35 to 44 ,Male,"Physical Assault, no weapon",Not Domestic Abuse,Nov-08,Manslaughter,Solved,Croydon,White,Nov,2008
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Jan-08,Murder,Solved,Bexley,White,Jan,2008
1,35 to 44 ,Male,Knife or Sharp Implement,Domestic Abuse,Apr-08,Murder,Solved,Bexley,White,Apr,2008
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,May-08,Murder,Solved,Bexley,White,May,2008
1,0 to 12,Male,Other Methods Of Killing,Not Domestic Abuse,Oct-08,Murder,Solved,Bexley,Not Reported/Not Known,Oct,2008
1,0 to 12,Male,Other Methods Of Killing,Not Domestic Abuse,Dec-08,Murder,Solved,Bexley,Not Reported/Not Known,Dec,2008
1,0 to 12,Male,Knife or Sharp Implement,Not Domestic Abuse,May-08,Murder,Solved,Sutton,Asian,May,2008
1,0 to 12,Female,Knife or Sharp Implement,Not Domestic Abuse,May-08,Murder,Solved,Sutton,Asian,May,2008
1,65 and over,Male,Not known/Not Recorded ,Not Domestic Abuse,Sep-08,Murder,Solved,Sutton,White,Sep,2008
1,25 to 34,Male,Blunt Implement,Not Domestic Abuse,Apr-08,Murder,Solved,Tower Hamlets,Black,Apr,2008
1,0 to 12,Male,Other Methods Of Killing,Not Domestic Abuse,Jun-08,Murder,Solved,Tower Hamlets,Asian,Jun,2008
1,20 to 24,Female,Not known/Not Recorded ,Domestic Abuse,Jul-08,Murder,Solved,Tower Hamlets,White,Jul,2008
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-08,Murder,Solved,Tower Hamlets,White,Jul,2008
1,35 to 44 ,Male,Shooting,Not Domestic Abuse,Jul-08,Murder,Solved,Ealing,Black,Jul,2008
1,65 and over,Female,Knife or Sharp Implement,Domestic Abuse,Aug-08,Murder,Solved,Tower Hamlets,Asian,Aug,2008
1,65 and over,Male,"Physical Assault, no weapon",Not Domestic Abuse,Dec-08,Murder,Solved,Tower Hamlets,White,Dec,2008
1,20 to 24,Male,Shooting,Not Domestic Abuse,Mar-08,Murder,Unsolved,Redbridge,Asian,Mar,2008
1,65 and over,Male,Knife or Sharp Implement,Not Domestic Abuse,Apr-08,Murder,Solved,Redbridge,Asian,Apr,2008
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Nov-08,Murder,Solved,Redbridge,Asian,Nov,2008
1,25 to 34,Female,Not known/Not Recorded ,Not Domestic Abuse,Nov-08,Murder,Solved,Redbridge,White,Nov,2008
1,45 to 54,Male,Knife or Sharp Implement,Domestic Abuse,Mar-08,Murder,Solved,Hackney,White,Mar,2008
1,25 to 34,Male,Blunt Implement,Domestic Abuse,Mar-08,Murder,Solved,Hackney,White,Mar,2008
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Mar-08,Murder,Solved,Hackney,Black,Mar,2008
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Mar-08,Murder,Solved,Hackney,Black,Mar,2008
1,65 and over,Female,Knife or Sharp Implement,Domestic Abuse,Apr-08,Murder,Solved,Hackney,Black,Apr,2008
1,25 to 34,Female,Not known/Not Recorded ,Not Domestic Abuse,Jul-08,Murder,Solved,Hackney,Not Reported/Not Known,Jul,2008
1,35 to 44 ,Male,Blunt Implement,Not Domestic Abuse,Jul-08,Murder,Solved,Ealing,Asian,Jul,2008
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Aug-08,Murder,Solved,Hackney,Black,Aug,2008
1,65 and over,Female,Not known/Not Recorded ,Not Domestic Abuse,Mar-08,Murder,Solved,Waltham Forest,Asian,Mar,2008
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Apr-08,Murder,Solved,Waltham Forest,Asian,Apr,2008
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-08,Murder,Solved,Waltham Forest,Asian,Jul,2008
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-08,Murder,Solved,Waltham Forest,Black,Jul,2008
1,35 to 44 ,Male,Other Methods Of Killing,Not Domestic Abuse,Aug-08,Murder,Solved,Waltham Forest,White,Aug,2008
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Aug-08,Murder,Solved,Waltham Forest,Black,Aug,2008
1,35 to 44 ,Female,Not known/Not Recorded ,Not Domestic Abuse,Aug-08,Murder,Solved,Waltham Forest,White,Aug,2008
1,45 to 54,Female,"Physical Assault, no weapon",Not Domestic Abuse,Oct-08,Murder,Solved,Waltham Forest,Asian,Oct,2008
1,45 to 54,Male,"Physical Assault, no weapon",Not Domestic Abuse,Apr-08,Murder,Solved,Barking & Dagenham,White,Apr,2008
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Jan-08,Murder,Solved,Enfield,Black,Jan,2008
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Jan-08,Murder,Solved,Enfield,Black,Jan,2008
1,13 to 19,Male,Blunt Implement,Not Domestic Abuse,Mar-08,Murder,Solved,Enfield,Black,Mar,2008
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Mar-08,Murder,Solved,Enfield,Black,Mar,2008
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Apr-08,Murder,Solved,Enfield,Black,Apr,2008
1,35 to 44 ,Female,Knife or Sharp Implement,Domestic Abuse,Jun-08,Murder,Solved,Enfield,White,Jun,2008
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-08,Murder,Solved,Enfield,Black,Jul,2008
1,45 to 54,Female,"Physical Assault, no weapon",Domestic Abuse,Nov-08,Murder,Solved,Enfield,White,Nov,2008
1,35 to 44 ,Male,"Physical Assault, no weapon",Not Domestic Abuse,Dec-08,Murder,Solved,Enfield,White,Dec,2008
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Feb-08,Murder,Solved,Newham,Black,Feb,2008
1,55 to 64,Female,"Physical Assault, no weapon",Not Domestic Abuse,Feb-08,Murder,Unsolved,Newham,White,Feb,2008
1,35 to 44 ,Female,Blunt Implement,Domestic Abuse,Jul-08,Murder,Solved,Newham,Asian,Jul,2008
1,45 to 54,Male,Shooting,Not Domestic Abuse,Aug-08,Murder,Solved,Newham,Black,Aug,2008
1,20 to 24,Female,Knife or Sharp Implement,Not Domestic Abuse,Sep-08,Murder,Solved,Newham,Asian,Sep,2008
1,65 and over,Female,"Physical Assault, no weapon",Domestic Abuse,Jun-08,Murder,Solved,Havering,White,Jun,2008
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Mar-08,Murder,Solved,Westminster,Other,Mar,2008
1,25 to 34,Male,Other Methods Of Killing,Not Domestic Abuse,Jul-08,Manslaughter,Solved,Westminster,White,Jul,2008
1,20 to 24,Male,Shooting,Not Domestic Abuse,Dec-08,Murder,Solved,Hammersmith & Fulham,Black,Dec,2008
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Feb-08,Murder,Solved,Westminster,Asian,Feb,2008
1,20 to 24,Male,Other Methods Of Killing,Not Domestic Abuse,Apr-08,Murder,Solved,Westminster,Asian,Apr,2008
1,25 to 34,Male,Other Methods Of Killing,Not Domestic Abuse,Aug-08,Manslaughter,Solved,Westminster,White,Aug,2008
1,20 to 24,Female,Other Methods Of Killing,Not Domestic Abuse,Mar-08,Murder,Unsolved,Westminster,White,Mar,2008
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,May-08,Murder,Solved,Westminster,Black,May,2008
1,65 and over,Male,Knife or Sharp Implement,Domestic Abuse,Apr-09,Murder,Solved,Wandsworth,White,Apr,2009
1,20 to 24,Male,Shooting,Not Domestic Abuse,May-09,Murder,Solved,Wandsworth,Black,May,2009
1,65 and over,Male,"Physical Assault, no weapon",Domestic Abuse,May-09,Murder,Solved,Wandsworth,Black,May,2009
1,13 to 19,Female,Other Methods Of Killing,Not Domestic Abuse,Jun-09,Murder,Solved,Wandsworth,Asian,Jun,2009
1,20 to 24,Female,Other Methods Of Killing,Not Domestic Abuse,Jun-09,Murder,Solved,Wandsworth,Asian,Jun,2009
1,65 and over,Male,"Physical Assault, no weapon",Not Domestic Abuse,Sep-09,Murder,Solved,Wandsworth,Asian,Sep,2009
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-09,Murder,Solved,Ealing,Asian,Jul,2009
1,35 to 44 ,Male,Other Methods Of Killing,Domestic Abuse,Jan-09,Murder,Solved,Hounslow,Asian,Jan,2009
1,20 to 24,Female,"Physical Assault, no weapon",Domestic Abuse,Feb-09,Murder,Solved,Hounslow,Asian,Feb,2009
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,May-09,Murder,Solved,Hillingdon,Black,May,2009
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Aug-09,Murder,Solved,Hillingdon,White,Aug,2009
1,55 to 64,Female,Knife or Sharp Implement,Domestic Abuse,Jan-09,Murder,Solved,Lambeth,Black,Jan,2009
1,25 to 34,Male,Blunt Implement,Not Domestic Abuse,Jan-09,Murder,Solved,Lambeth,White,Jan,2009
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Apr-09,Murder,Solved,Lambeth,Black,Apr,2009
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Jun-09,Murder,Solved,Lambeth,White,Jun,2009
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Aug-09,Murder,Solved,Lambeth,Black,Aug,2009
1,20 to 24,Male,Shooting,Not Domestic Abuse,Sep-09,Murder,Solved,Lambeth,Black,Sep,2009
1,55 to 64,Male,Knife or Sharp Implement,Not Domestic Abuse,Oct-09,Murder,Solved,Lambeth,White,Oct,2009
1,45 to 54,Male,Knife or Sharp Implement,Not Domestic Abuse,Oct-09,Murder,Solved,Ealing,White,Oct,2009
1,35 to 44 ,Female,Knife or Sharp Implement,Domestic Abuse,Feb-09,Murder,Solved,Merton,Asian,Feb,2009
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Jan-09,Murder,Solved,Brent,White,Jan,2009
1,25 to 34,Male,Shooting,Not Domestic Abuse,Feb-09,Murder,Solved,Brent,Black,Feb,2009
1,25 to 34,Male,Other Methods Of Killing,Not Domestic Abuse,May-09,Murder,Solved,Brent,Black,May,2009
1,35 to 44 ,Female,Knife or Sharp Implement,Domestic Abuse,Jul-09,Murder,Solved,Brent,White,Jul,2009
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Nov-09,Murder,Solved,Brent,Black,Nov,2009
1,45 to 54,Male,Other Methods Of Killing,Not Domestic Abuse,Dec-09,Manslaughter,Solved,Brent,Asian,Dec,2009
1,65 and over,Female,Other Methods Of Killing,Not Domestic Abuse,Jan-09,Murder,Unsolved,Harrow,White,Jan,2009
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Feb-09,Murder,Solved,Harrow,Asian,Feb,2009
1,35 to 44 ,Female,Knife or Sharp Implement,Domestic Abuse,Oct-09,Murder,Solved,Harrow,White,Oct,2009
1,13 to 19,Male,Other Methods Of Killing,Not Domestic Abuse,Nov-09,Manslaughter,Solved,Ealing,Asian,Nov,2009
1,45 to 54,Female,"Physical Assault, no weapon",Domestic Abuse,Mar-09,Murder,Solved,Camden,White,Mar,2009
1,25 to 34,Female,"Physical Assault, no weapon",Not Domestic Abuse,Nov-09,Murder,Solved,Ealing,Black,Nov,2009
1,35 to 44 ,Female,Not known/Not Recorded ,Domestic Abuse,Sep-09,Murder,Solved,Lewisham,Asian,Sep,2009
1,55 to 64,Male,Not known/Not Recorded ,Not Domestic Abuse,Oct-09,Murder,Solved,Barnet,Black,Oct,2009
